355	8059
356	8181
357	8063
358	7915
359	7809
360	7774
361	7662
362	7611
363	7574
364	7259
365	7350
366	7250
367	7319
368	7242
369	7211
370	7109
371	7146
372	7041
373	7020
374	6948
375	6834
376	6903
377	6722
378	6857
379	6671
380	6679
381	6540
382	6434
383	6724
384	6574
385	6276
386	6398
387	6441
388	6358
389	6261
390	6262
391	6334
392	6244
393	6155
394	6174
395	6120
396	5952
397	6043
398	6023
399	6001
400	6086
401	5848
402	5696
403	5587
404	5647
405	5581
406	5546
407	5650
408	5664
409	5493
410	5516
411	5526
412	5522
413	5457
414	5414
415	5397
416	5285
417	5307
418	5131
419	5296
420	5196
421	5063
422	5066
423	5100
424	5073
425	4986
426	4919
427	5136
428	4976
429	4931
430	4922
431	4764
432	4935
433	4896
434	4910
435	4884
436	4718
437	4867
438	4880
439	4710
440	4609
441	4816
442	4685
443	4736
444	4639
445	4636
446	4527
447	4456
448	4490
449	4548
450	4423
451	4218
452	4217
453	4369
454	4267
455	4341
456	4165
457	4224
458	4245
459	4119
460	4125
461	4137
462	4117
463	4127
464	3990
465	4103
466	3958
467	4007
468	4021
469	3907
470	3919
471	3999
472	3760
473	3787
474	3898
475	3820
476	3876
477	3896
478	3725
479	3688
480	3839
481	3736
482	3641
483	3774
484	3671
485	3652
486	3565
487	3639
488	3590
489	3618
490	3497
491	3510
492	3389
493	3595
494	3424
495	3447
496	3308
497	3487
498	3440
499	3468
500	3306
501	3309
502	3313
503	3350
504	3260
505	3150
506	3246
507	3186
508	3245
509	3159
510	3126
511	3186
512	3141
513	3123
514	3224
515	3184
516	3197
517	3089
518	3129
519	3044
520	3070
521	3054
522	2982
523	3075
524	3043
525	2945
526	3130
527	2926
528	2988
529	2857
530	2910
531	2968
532	2896
533	2892
534	2883
535	2788
536	2830
537	2831
538	2761
539	2781
540	2745
541	2694
542	2703
543	2805
544	2817
545	2656
546	2754
547	2721
548	2731
549	2519
550	2654
551	2601
552	2532
553	2517
554	2533
555	2521
556	2639
557	2538
558	2595
559	2616
560	2518
561	2578
562	2502
563	2492
564	2461
565	2445
566	2407
567	2447
568	2378
569	2393
570	2363
571	2336
572	2336
573	2304
574	2328
575	2335
576	2312
577	2306
578	2315
579	2305
580	2299
581	2349
582	2257
583	2341
584	2292
585	2216
586	2183
587	2264
588	2368
589	2254
590	2343
591	2172
592	2274
593	2272
594	2159
595	2190
596	2256
597	2227
598	2210
599	2124
600	2125
601	2140
602	2175
603	2125
604	2113
605	2085
606	2098
607	2088
608	2054
609	2023
610	2044
611	2060
612	2045
613	2018
614	2048
615	1968
616	1979
617	1944
618	2040
619	2017
620	1954
621	2001
622	1909
623	2007
624	1970
625	2049
626	1840
627	1952
628	1975
629	1941
630	1985
631	1908
632	1942
633	1941
634	1884
635	1849
636	1945
637	1854
638	1837
639	1884
640	1839
641	1921
642	1914
643	1808
644	1792
645	1748
646	1723
647	1850
648	1830
649	1836
650	1675
651	1792
652	1825
653	1731
654	1791
655	1687
656	1639
657	1727
658	1616
659	1677
660	1737
661	1624
662	1740
663	1665
664	1736
665	1639
666	1700
667	1737
668	1680
669	1631
670	1664
671	1635
672	1583
673	1581
674	1591
675	1583
676	1630
677	1541
678	1628
679	1549
680	1581
681	1566
682	1541
683	1629
684	1573
685	1579
686	1551
687	1573
688	1593
689	1574
690	1513
691	1539
692	1545
693	1532
694	1563
695	1516
696	1498
697	1490
698	1466
699	1534
700	1464
701	1417
702	1549
703	1483
704	1489
705	1514
706	1436
707	1465
708	1453
709	1455
710	1418
711	1401
712	1412
713	1367
714	1443
715	1399
716	1394
717	1478
718	1423
719	1307
720	1287
721	1333
722	1359
723	1348
724	1364
725	1365
726	1396
727	1443
728	1401
729	1434
730	1384
731	1367
732	1370
733	1295
734	1304
735	1341
736	1402
737	1302
738	1350
739	1310
740	1257
741	1328
742	1280
743	1314
744	1352
745	1276
746	1311
747	1322
748	1312
749	1312
750	1288
751	1294
752	1351
753	1305
754	1287
755	1185
756	1228
757	1182
758	1288
759	1220
760	1210
761	1206
762	1268
763	1196
764	1224
765	1214
766	1268
767	1204
768	1221
769	1171
770	1203
771	1128
772	1175
773	1147
774	1134
775	1184
776	1166
777	1100
778	1121
779	1148
780	1135
781	1205
782	1172
783	1173
784	1147
785	1112
786	1195
787	1130
788	1127
789	1157
790	1126
791	1111
792	1123
793	1095
794	1091
795	1080
796	1077
797	1094
798	1076
799	1092
800	1062
801	1034
802	1094
803	1128
804	1079
805	1064
806	1041
807	1066
808	1076
809	1062
810	1076
811	1059
812	1061
813	1001
814	1018
815	983
816	1069
817	1076
818	1052
819	1088
820	1018
821	1047
822	1015
823	1010
824	1045
825	1055
826	947
827	967
828	937
829	967
830	927
831	1005
832	984
833	997
834	984
835	1022
836	944
837	958
838	968
839	980
840	982
841	1015
842	970
843	957
844	987
845	1051
846	1016
847	949
848	947
849	945
850	976
851	966
852	941
853	918
854	987
855	912
856	989
857	957
858	933
859	947
860	904
861	936
862	986
863	969
864	944
865	895
866	977
867	920
868	915
869	888
870	874
871	899
872	864
873	912
874	881
875	823
876	837
877	907
878	823
879	867
880	837
881	873
882	884
883	866
884	789
885	873
886	841
887	819
888	789
889	799
890	830
891	823
892	837
893	824
894	801
895	878
896	817
897	887
898	816
899	804
900	833
901	838
902	798
903	791
904	791
905	856
906	809
907	836
908	854
909	817
910	787
911	826
912	803
913	811
914	781
915	809
916	766
917	739
918	770
919	726
920	783
921	836
922	816
923	805
924	783
925	796
926	761
927	740
928	758
929	748
930	776
931	790
932	743
933	714
934	761
935	755
936	729
937	722
938	747
939	725
940	754
941	762
942	707
943	752
944	745
945	722
946	704
947	742
948	777
949	753
950	683
951	733
952	742
953	762
954	713
955	711
956	745
957	714
958	674
959	756
960	705
961	704
962	664
963	754
964	675
965	735
966	715
967	770
968	705
969	668
970	699
971	739
972	661
973	700
974	670
975	705
976	665
977	670
978	703
979	691
980	696
981	688
982	684
983	727
984	687
985	646
986	672
987	666
988	677
989	708
990	638
991	636
992	664
993	671
994	640
995	706
996	658
997	683
998	652
999	676
1000	681
1001	710
1002	681
1003	648
1004	688
1005	682
1006	669
1007	653
1008	627
1009	661
1010	648
1011	626
1012	632
1013	670
1014	652
1015	670
1016	671
1017	659
1018	666
1019	635
1020	647
1021	625
1022	633
1023	637
1024	671
1025	643
1026	628
1027	603
1028	609
1029	614
1030	617
1031	629
1032	657
1033	673
1034	615
1035	618
1036	635
1037	692
1038	575
1039	623
1040	646
1041	673
1042	603
1043	595
1044	629
1045	594
1046	608
1047	578
1048	578
1049	598
1050	575
1051	542
1052	618
1053	657
1054	569
1055	593
1056	597
1057	599
1058	620
1059	596
1060	624
1061	566
1062	573
1063	588
1064	608
1065	560
1066	631
1067	622
1068	566
1069	549
1070	555
1071	552
1072	566
1073	573
1074	593
1075	580
1076	564
1077	527
1078	552
1079	540
1080	526
1081	555
1082	527
1083	501
1084	559
1085	559
1086	552
1087	541
1088	515
1089	536
1090	561
1091	518
1092	544
1093	551
1094	545
1095	573
1096	550
1097	583
1098	554
1099	595
1100	584
1101	560
1102	555
1103	513
1104	510
1105	531
1106	569
1107	565
1108	552
1109	538
1110	587
1111	560
1112	507
1113	589
1114	528
1115	535
1116	531
1117	524
1118	538
1119	539
1120	556
1121	513
1122	547
1123	502
1124	518
1125	484
1126	526
1127	452
1128	472
1129	491
1130	516
1131	505
1132	542
1133	538
1134	529
1135	498
1136	503
1137	507
1138	513
1139	489
1140	534
1141	481
1142	512
1143	502
1144	530
1145	490
1146	508
1147	508
1148	463
1149	522
1150	515
1151	521
1152	511
1153	550
1154	500
1155	503
1156	487
1157	484
1158	493
1159	508
1160	514
1161	528
1162	463
1163	508
1164	514
1165	508
1166	507
1167	473
1168	536
1169	498
1170	482
1171	527
1172	493
1173	462
1174	457
1175	483
1176	469
1177	488
1178	514
1179	482
1180	522
1181	519
1182	516
1183	446
1184	504
1185	493
1186	456
1187	504
1188	462
1189	482
1190	488
1191	460
1192	426
1193	519
1194	425
1195	479
1196	439
1197	451
1198	448
1199	454
1200	454
1201	464
1202	514
1203	436
1204	497
1205	479
1206	438
1207	510
1208	458
1209	479
1210	475
1211	458
1212	473
1213	482
1214	444
1215	502
1216	457
1217	480
1218	443
1219	469
1220	499
1221	486
1222	471
1223	413
1224	469
1225	430
1226	486
1227	441
1228	460
1229	457
1230	465
1231	419
1232	448
1233	487
1234	463
1235	419
1236	439
1237	453
1238	475
1239	457
1240	423
1241	470
1242	476
1243	494
1244	421
1245	462
1246	465
1247	413
1248	452
1249	403
1250	460
1251	462
1252	398
1253	466
1254	454
1255	438
1256	455
1257	452
1258	445
1259	446
1260	429
1261	485
1262	447
1263	440
1264	441
1265	413
1266	415
1267	462
1268	436
1269	406
1270	428
1271	426
1272	420
1273	479
1274	438
1275	471
1276	418
1277	415
1278	412
1279	444
1280	444
1281	439
1282	429
1283	434
1284	466
1285	437
1286	422
1287	465
1288	404
1289	441
1290	469
1291	458
1292	391
1293	423
1294	442
1295	405
1296	404
1297	467
1298	407
1299	409
1300	431
1301	403
1302	451
1303	425
1304	449
1305	411
1306	422
1307	420
1308	447
1309	411
1310	382
1311	398
1312	378
1313	372
1314	409
1315	387
1316	385
1317	410
1318	382
1319	396
1320	420
1321	375
1322	413
1323	391
1324	370
1325	421
1326	367
1327	406
1328	382
1329	402
1330	390
1331	367
1332	422
1333	394
1334	385
1335	400
1336	385
1337	392
1338	412
1339	383
1340	387
1341	343
1342	383
1343	399
1344	403
1345	370
1346	398
1347	388
1348	402
1349	388
1350	334
1351	370
1352	374
1353	390
1354	394
1355	416
1356	415
1357	371
1358	351
1359	396
1360	396
1361	374
1362	396
1363	416
1364	422
1365	376
1366	385
1367	354
1368	379
1369	387
1370	381
1371	402
1372	378
1373	398
1374	365
1375	375
1376	388
1377	350
1378	371
1379	373
1380	388
1381	408
1382	341
1383	354
1384	378
1385	398
1386	385
1387	387
1388	376
1389	392
1390	368
1391	389
1392	329
1393	383
1394	393
1395	348
1396	376
1397	397
1398	392
1399	431
1400	365
1401	367
1402	349
1403	413
1404	375
1405	369
1406	373
1407	352
1408	343
1409	335
1410	378
1411	328
1412	348
1413	367
1414	344
1415	338
1416	382
1417	357
1418	354
1419	388
1420	327
1421	350
1422	380
1423	348
1424	374
1425	368
1426	336
1427	369
1428	352
1429	351
1430	372
1431	364
1432	380
1433	340
1434	381
1435	369
1436	368
1437	369
1438	373
1439	356
1440	339
1441	397
1442	391
1443	381
1444	392
1445	381
1446	383
1447	381
1448	380
1449	364
1450	327
1451	358
1452	401
1453	364
1454	391
1455	321
1456	353
1457	373
1458	357
1459	357
1460	363
1461	369
1462	366
1463	362
1464	347
1465	348
1466	363
1467	348
1468	357
1469	333
1470	355
1471	361
1472	355
1473	332
1474	371
1475	360
1476	368
1477	337
1478	364
1479	386
1480	343
1481	417
1482	390
1483	369
1484	331
1485	336
1486	377
1487	391
1488	370
1489	355
1490	346
1491	375
1492	392
1493	366
1494	378
1495	365
1496	369
1497	355
1498	374
1499	392
1500	378
1501	338
1502	353
1503	363
1504	357
1505	367
1506	356
1507	383
1508	345
1509	382
1510	363
1511	405
1512	378
1513	380
1514	399
1515	348
1516	354
1517	386
1518	359
1519	323
1520	385
1521	374
1522	380
1523	399
1524	342
1525	352
1526	381
1527	369
1528	372
1529	348
1530	360
1531	367
1532	384
1533	368
1534	391
1535	367
1536	353
1537	352
1538	361
1539	382
1540	357
1541	379
1542	363
1543	327
1544	354
1545	346
1546	376
1547	363
1548	344
1549	344
1550	344
1551	395
1552	320
1553	351
1554	379
1555	376
1556	356
1557	367
1558	329
1559	360
1560	371
1561	379
1562	372
1563	386
1564	370
1565	331
1566	362
1567	370
1568	380
1569	352
1570	387
1571	389
1572	372
1573	349
1574	364
1575	341
1576	334
1577	383
1578	371
1579	338
1580	337
1581	364
1582	348
1583	357
1584	377
1585	359
1586	351
1587	357
1588	348
1589	341
1590	333
1591	335
1592	331
1593	392
1594	375
1595	363
1596	379
1597	366
1598	367
1599	357
1600	359
1601	388
1602	381
1603	398
1604	378
1605	337
1606	375
1607	376
1608	405
1609	349
1610	400
1611	358
1612	356
1613	384
1614	322
1615	349
1616	379
1617	371
1618	378
1619	383
1620	368
1621	397
1622	374
1623	358
1624	372
1625	364
1626	357
1627	368
1628	353
1629	374
1630	346
1631	352
1632	355
1633	385
1634	356
1635	357
1636	386
1637	363
1638	333
1639	375
1640	371
1641	343
1642	357
1643	363
1644	395
1645	362
1646	361
1647	386
1648	365
1649	383
1650	357
1651	369
1652	372
1653	318
1654	377
1655	364
1656	405
1657	372
1658	349
1659	370
1660	395
1661	424
1662	353
1663	356
1664	344
1665	391
1666	379
1667	377
1668	385
1669	358
1670	408
1671	382
1672	359
1673	412
1674	354
1675	374
1676	403
1677	370
1678	390
1679	389
1680	360
1681	351
1682	335
1683	363
1684	401
1685	395
1686	379
1687	387
1688	388
1689	386
1690	376
1691	363
1692	356
1693	376
1694	343
1695	375
1696	354
1697	354
1698	368
1699	377
1700	368
1701	363
1702	385
1703	363
1704	328
1705	374
1706	328
1707	372
1708	366
1709	353
1710	351
1711	363
1712	366
1713	404
1714	393
1715	368
1716	394
1717	388
1718	390
1719	369
1720	385
1721	405
1722	352
1723	366
1724	389
1725	355
1726	404
1727	404
1728	381
1729	371
1730	367
1731	360
1732	373
1733	379
1734	345
1735	393
1736	358
1737	364
1738	384
1739	383
1740	385
1741	376
1742	371
1743	389
1744	416
1745	381
1746	370
1747	363
1748	377
1749	349
1750	382
1751	390
1752	414
1753	395
1754	373
1755	392
1756	392
1757	392
1758	372
1759	380
1760	403
1761	409
1762	424
1763	371
1764	430
1765	377
1766	397
1767	358
1768	365
1769	415
1770	388
1771	362
1772	410
1773	396
1774	366
1775	391
1776	393
1777	383
1778	408
1779	394
1780	383
1781	396
1782	369
1783	371
1784	450
1785	406
1786	392
1787	368
1788	405
1789	401
1790	396
1791	403
1792	403
1793	387
1794	399
1795	379
1796	404
1797	422
1798	380
1799	456
1800	417
1801	399
1802	439
1803	423
1804	418
1805	406
1806	440
1807	384
1808	427
1809	427
1810	407
1811	418
1812	389
1813	420
1814	412
1815	404
1816	394
1817	427
1818	433
1819	381
1820	435
1821	414
1822	410
1823	427
1824	444
1825	425
1826	436
1827	463
1828	451
1829	416
1830	425
1831	451
1832	427
1833	427
1834	409
1835	406
1836	429
1837	427
1838	413
1839	447
1840	432
1841	396
1842	446
1843	411
1844	406
1845	394
1846	421
1847	409
1848	459
1849	439
1850	410
1851	422
1852	425
1853	410
1854	400
1855	408
1856	455
1857	400
1858	409
1859	400
1860	426
1861	434
1862	415
1863	494
1864	409
1865	430
1866	456
1867	466
1868	448
1869	434
1870	457
1871	474
1872	440
1873	447
1874	458
1875	455
1876	392
1877	465
1878	461
1879	454
1880	425
1881	450
1882	458
1883	457
1884	425
1885	456
1886	444
1887	433
1888	453
1889	487
1890	461
1891	437
1892	424
1893	484
1894	429
1895	409
1896	476
1897	440
1898	450
1899	456
1900	434
1901	440
1902	450
1903	429
1904	428
1905	442
1906	428
1907	502
1908	445
1909	457
1910	464
1911	444
1912	449
1913	474
1914	468
1915	527
1916	465
1917	448
1918	474
1919	463
1920	451
1921	469
1922	452
1923	472
1924	475
1925	412
1926	415
1927	423
1928	459
1929	449
1930	440
1931	446
1932	425
1933	436
1934	428
1935	444
1936	446
1937	429
1938	435
1939	459
1940	406
1941	430
1942	474
1943	422
1944	430
1945	442
1946	482
1947	426
1948	427
1949	428
1950	400
1951	464
1952	422
1953	432
1954	467
1955	456
1956	483
1957	451
1958	430
1959	421
1960	440
1961	415
1962	429
1963	444
1964	444
1965	459
1966	417
1967	438
1968	403
1969	447
1970	426
1971	408
1972	385
1973	447
1974	435
1975	450
1976	464
1977	440
1978	438
1979	450
1980	441
1981	442
1982	438
1983	447
1984	450
1985	466
1986	436
1987	452
1988	463
1989	449
1990	450
1991	460
1992	425
1993	383
1994	466
1995	460
1996	462
1997	462
1998	446
1999	492
2000	447
2001	477
2002	470
2003	468
2004	439
2005	468
2006	424
2007	474
2008	454
2009	414
2010	428
2011	418
2012	434
2013	462
2014	424
2015	427
2016	440
2017	480
2018	487
2019	469
2020	457
2021	476
2022	465
2023	450
2024	454
2025	449
2026	466
2027	451
2028	493
2029	455
2030	462
2031	437
2032	474
2033	496
2034	465
2035	494
2036	442
2037	479
2038	461
2039	475
2040	469
2041	473
2042	461
2043	464
2044	490
2045	467
2046	476
2047	477
2048	489
2049	467
2050	478
2051	516
2052	475
2053	476
2054	454
2055	470
2056	447
2057	468
2058	498
2059	464
2060	496
2061	518
2062	447
2063	503
2064	496
2065	472
2066	478
2067	468
2068	506
2069	520
2070	472
2071	471
2072	477
2073	485
2074	470
2075	470
2076	538
2077	532
2078	525
2079	555
2080	519
2081	534
2082	513
2083	518
2084	507
2085	471
2086	505
2087	477
2088	530
2089	489
2090	532
2091	489
2092	477
2093	521
2094	521
2095	476
2096	468
2097	505
2098	531
2099	508
2100	476
2101	514
2102	522
2103	524
2104	496
2105	524
2106	498
2107	546
2108	508
2109	513
2110	527
2111	547
2112	546
2113	502
2114	502
2115	496
2116	550
2117	495
2118	503
2119	545
2120	540
2121	512
2122	489
2123	534
2124	520
2125	519
2126	530
2127	516
2128	523
2129	504
2130	540
2131	514
2132	531
2133	532
2134	510
2135	505
2136	499
2137	541
2138	511
2139	513
2140	473
2141	518
2142	533
2143	515
2144	504
2145	490
2146	545
2147	494
2148	467
2149	510
2150	540
2151	478
2152	545
2153	501
2154	519
2155	507
2156	503
2157	521
2158	501
2159	492
2160	539
2161	539
2162	502
2163	512
2164	479
2165	482
2166	553
2167	551
2168	526
2169	522
2170	534
2171	472
2172	478
2173	563
2174	506
2175	497
2176	560
2177	527
2178	533
2179	524
2180	503
2181	548
2182	519
2183	518
2184	538
2185	503
2186	545
2187	557
2188	522
2189	471
2190	493
2191	515
2192	483
2193	510
2194	515
2195	493
2196	491
2197	549
2198	491
2199	496
2200	522
2201	468
2202	510
2203	512
2204	549
2205	512
2206	532
2207	541
2208	540
2209	497
2210	505
2211	533
2212	507
2213	562
2214	545
2215	513
2216	560
2217	540
2218	517
2219	590
2220	486
2221	585
2222	525
2223	568
2224	538
2225	523
2226	561
2227	496
2228	566
2229	542
2230	546
2231	523
2232	550
2233	542
2234	552
2235	544
2236	507
2237	522
2238	549
2239	498
2240	577
2241	570
2242	555
2243	540
2244	546
2245	554
2246	536
2247	570
2248	518
2249	498
2250	554
2251	502
2252	550
2253	563
2254	543
2255	512
2256	533
2257	527
2258	555
2259	582
2260	582
2261	546
2262	508
2263	520
2264	545
2265	509
2266	504
2267	533
2268	569
2269	509
2270	520
2271	534
2272	522
2273	537
2274	557
2275	534
2276	546
2277	543
2278	519
2279	577
2280	533
2281	517
2282	582
2283	542
2284	569
2285	533
2286	536
2287	565
2288	544
2289	554
2290	558
2291	549
2292	605
2293	535
2294	572
2295	548
2296	528
2297	548
2298	547
2299	565
2300	567
2301	547
2302	487
2303	552
2304	547
2305	547
2306	563
2307	569
2308	578
2309	529
2310	522
2311	572
2312	555
2313	539
2314	615
2315	547
2316	579
2317	544
2318	608
2319	548
2320	577
2321	582
2322	617
2323	561
2324	574
2325	556
2326	589
2327	570
2328	568
2329	532
2330	579
2331	566
2332	563
2333	559
2334	567
2335	503
2336	528
2337	598
2338	559
2339	568
2340	532
2341	533
2342	573
2343	545
2344	589
2345	524
2346	569
2347	546
2348	602
2349	585
2350	533
2351	562
2352	549
2353	576
2354	520
2355	554
2356	523
2357	550
2358	553
2359	509
2360	538
2361	572
2362	581
2363	593
2364	514
2365	563
2366	540
2367	565
2368	540
2369	506
2370	591
2371	615
2372	578
2373	544
2374	520
2375	561
2376	549
2377	548
2378	546
2379	516
2380	518
2381	529
2382	552
2383	549
2384	537
2385	526
2386	563
2387	509
2388	544
2389	535
2390	525
2391	523
2392	498
2393	503
2394	532
2395	511
2396	549
2397	523
2398	562
2399	527
2400	506
2401	515
2402	568
2403	563
2404	545
2405	558
2406	512
2407	564
2408	542
2409	561
2410	586
2411	527
2412	564
2413	538
2414	570
2415	606
2416	518
2417	552
2418	521
2419	506
2420	539
2421	503
2422	496
2423	516
2424	582
2425	511
2426	522
2427	542
2428	528
2429	548
2430	559
2431	499
2432	525
2433	522
2434	534
2435	526
2436	602
2437	534
2438	522
2439	512
2440	507
2441	554
2442	514
2443	539
2444	505
2445	515
2446	555
2447	505
2448	521
2449	528
2450	534
2451	525
2452	558
2453	528
2454	567
2455	554
2456	524
2457	497
2458	515
2459	563
2460	571
2461	492
2462	546
2463	500
2464	542
2465	495
2466	525
2467	515
2468	535
2469	555
2470	535
2471	538
2472	478
2473	488
2474	533
2475	513
2476	526
2477	474
2478	507
2479	531
2480	526
2481	503
2482	503
2483	471
2484	548
2485	539
2486	537
2487	518
2488	535
2489	537
2490	554
2491	484
2492	544
2493	513
2494	490
2495	532
2496	515
2497	585
2498	560
2499	535
2500	566
2501	540
2502	494
2503	526
2504	526
2505	523
2506	535
2507	511
2508	494
2509	541
2510	539
2511	496
2512	509
2513	549
2514	520
2515	489
2516	500
2517	529
2518	529
2519	512
2520	496
2521	478
2522	497
2523	495
2524	527
2525	492
2526	464
2527	521
2528	498
2529	505
2530	561
2531	519
2532	509
2533	482
2534	510
2535	498
2536	486
2537	510
2538	490
2539	485
2540	495
2541	500
2542	487
2543	487
2544	486
2545	511
2546	486
2547	484
2548	468
2549	439
2550	478
2551	502
2552	498
2553	466
2554	473
2555	446
2556	442
2557	489
2558	500
2559	465
2560	520
2561	491
2562	461
2563	409
2564	479
2565	463
2566	481
2567	458
2568	440
2569	437
2570	449
2571	463
2572	453
2573	394
2574	477
2575	474
2576	465
2577	421
2578	425
2579	497
2580	470
2581	453
2582	440
2583	442
2584	456
2585	470
2586	456
2587	476
2588	477
2589	413
2590	461
2591	438
2592	474
2593	478
2594	452
2595	420
2596	479
2597	453
2598	440
2599	482
2600	454
2601	455
2602	475
2603	446
2604	415
2605	413
2606	397
2607	471
2608	402
2609	442
2610	452
2611	415
2612	454
2613	385
2614	443
2615	458
2616	414
2617	394
2618	413
2619	422
2620	440
2621	456
2622	428
2623	428
2624	411
2625	433
2626	401
2627	436
2628	379
2629	430
2630	422
2631	398
2632	409
2633	386
2634	442
2635	428
2636	425
2637	408
2638	401
2639	370
2640	416
2641	414
2642	447
2643	409
2644	425
2645	381
2646	452
2647	474
2648	416
2649	395
2650	422
2651	406
2652	408
2653	389
2654	422
2655	408
2656	419
2657	396
2658	397
2659	422
2660	392
2661	407
2662	424
2663	436
2664	389
2665	414
2666	395
2667	419
2668	423
2669	372
2670	384
2671	409
2672	388
2673	396
2674	384
2675	376
2676	408
2677	418
2678	364
2679	399
2680	383
2681	400
2682	384
2683	392
2684	441
2685	389
2686	370
2687	386
2688	441
2689	395
2690	412
2691	393
2692	389
2693	399
2694	382
2695	409
2696	400
2697	401
2698	430
2699	377
2700	366
2701	375
2702	393
2703	375
2704	345
2705	375
2706	389
2707	382
2708	390
2709	382
2710	389
2711	393
2712	357
2713	378
2714	382
2715	400
2716	346
2717	352
2718	325
2719	365
2720	372
2721	365
2722	378
2723	359
2724	344
2725	319
2726	318
2727	338
2728	342
2729	355
2730	370
2731	335
2732	368
2733	345
2734	381
2735	370
2736	360
2737	330
2738	328
2739	353
2740	354
2741	368
2742	365
2743	369
2744	334
2745	367
2746	342
2747	336
2748	326
2749	345
2750	354
2751	332
2752	341
2753	331
2754	352
2755	343
2756	328
2757	330
2758	347
2759	317
2760	359
2761	318
2762	330
2763	312
2764	329
2765	324
2766	348
2767	348
2768	314
2769	329
2770	320
2771	328
2772	349
2773	331
2774	309
2775	344
2776	331
2777	317
2778	339
2779	312
2780	281
2781	337
2782	348
2783	293
2784	296
2785	310
2786	327
2787	286
2788	295
2789	340
2790	328
2791	302
2792	294
2793	324
2794	304
2795	277
2796	310
2797	306
2798	292
2799	328
2800	329
2801	293
2802	288
2803	281
2804	343
2805	302
2806	315
2807	326
2808	303
2809	303
2810	284
2811	318
2812	322
2813	318
